accuracy_snapshot,chapter,chapter_id,correct_count,device_type,duration_seconds,end_time,form,highest_streak,incorrect_count,paper_type,persona,practice_id,session_language,start_time,synthetic_student_index,total_questions_answered,user_id
100.0,Chapter 2: Matrices,12,5,Tablet,377,2026-02-07 18:11:17,Form 5,5,0,kertas1,High Achiever,596980,english,2026-02-07 18:05:00,181,5,14943
62.5,Chapter 3: Consumer Mathematics: Insurance,13,5,Desktop,686,2026-02-11 20:31:26,Form 5,4,3,kertas1,High Achiever,596981,english,2026-02-11 20:20:00,181,8,14943
85.71,Chapter 4: Consumer Mathematics: Taxation,14,6,Desktop,486,2026-02-12 19:13:06,Form 5,3,1,kertas1,High Achiever,596982,english,2026-02-12 19:05:00,181,7,14943
60.0,Chapter 3: Consumer Mathematics: Insurance,13,3,Mobile,552,2026-02-12 20:14:12,Form 5,2,2,kertas1,High Achiever,596983,english,2026-02-12 20:05:00,181,5,14943
42.86,Chapter 3: Consumer Mathematics: Insurance,13,3,Desktop,1669,2026-02-14 18:42:49,Form 5,2,4,kertas2,High Achiever,596984,english,2026-02-14 18:15:00,181,7,14943
25.0,Chapter 3: Consumer Mathematics: Insurance,13,1,Mobile,455,2026-02-14 20:12:35,Form 5,1,3,kertas1,High Achiever,596985,english,2026-02-14 20:05:00,181,4,14943
60.0,Chapter 3: Logical Reasoning,3,3,Mobile,523,2026-02-16 19:38:43,Form 4,2,2,kertas1,High Achiever,596986,english,2026-02-16 19:30:00,181,5,14943
85.71,Chapter 4: Consumer Mathematics: Taxation,14,6,Mobile,615,2026-02-17 18:15:15,Form 5,5,1,kertas1,High Achiever,596987,english,2026-02-17 18:05:00,181,7,14943
0.0,Chapter 1: Variation,11,0,Tablet,466,2026-02-17 20:47:46,Form 5,0,4,kertas1,High Achiever,596988,english,2026-02-17 20:40:00,181,4,14943
60.0,Chapter 9: Probability of Combined Events,9,3,Laptop,481,2026-02-21 19:58:01,Form 4,2,2,kertas1,High Achiever,596989,english,2026-02-21 19:50:00,181,5,14943
100.0,Chapter 3: Logical Reasoning,3,4,Tablet,325,2026-02-23 19:55:25,Form 4,4,0,kertas1,High Achiever,596990,english,2026-02-23 19:50:00,181,4,14943
75.0,Chapter 10: Consumer Mathematics: Financial Management,10,3,Laptop,491,2026-02-25 19:48:11,Form 4,3,1,kertas1,High Achiever,596991,english,2026-02-25 19:40:00,181,4,14943
40.0,Chapter 6: Ratios and Graphs of Trigonometric Functions,16,2,Desktop,557,2026-02-27 20:59:17,Form 5,1,3,kertas1,High Achiever,596992,english,2026-02-27 20:50:00,181,5,14943
0.0,Chapter 9: Probability of Combined Events,9,0,Desktop,637,2026-02-28 20:25:37,Form 4,0,2,kertas2,High Achiever,596993,english,2026-02-28 20:15:00,181,2,14943
33.33,Chapter 3: Consumer Mathematics: Insurance,13,2,Mobile,689,2026-03-02 20:16:29,Form 5,1,4,kertas1,High Achiever,596994,english,2026-03-02 20:05:00,181,6,14943
80.0,Chapter 6: Linear Inequalities in Two Variables,6,4,Tablet,513,2026-03-04 18:58:33,Form 4,3,1,kertas1,High Achiever,596995,english,2026-03-04 18:50:00,181,5,14943
66.67,Chapter 6: Ratios and Graphs of Trigonometric Functions,16,6,Laptop,806,2026-03-05 18:53:26,Form 5,2,3,kertas1,High Achiever,596996,english,2026-03-05 18:40:00,181,9,14943
60.0,Chapter 6: Linear Inequalities in Two Variables,6,3,Mobile,476,2026-03-10 20:27:56,Form 4,2,2,kertas1,High Achiever,596997,english,2026-03-10 20:20:00,181,5,14943
60.0,Chapter 10: Consumer Mathematics: Financial Management,10,3,Mobile,618,2026-03-11 20:10:18,Form 4,3,2,kertas1,High Achiever,596998,english,2026-03-11 20:00:00,181,5,14943
71.43,Chapter 4: Consumer Mathematics: Taxation,14,5,Laptop,1370,2026-03-12 20:07:50,Form 5,2,2,kertas2,High Achiever,596999,english,2026-03-12 19:45:00,181,7,14943
100.0,Chapter 1: Quadratic Functions and Equations in One Variable,1,6,Mobile,483,2026-03-13 18:53:03,Form 4,6,0,kertas1,High Achiever,597000,english,2026-03-13 18:45:00,181,6,14943
44.44,Chapter 10: Consumer Mathematics: Financial Management,10,4,Desktop,875,2026-03-14 18:14:35,Form 4,1,5,kertas1,High Achiever,597001,english,2026-03-14 18:00:00,181,9,14943
100.0,Chapter 2: Number Bases,2,3,Tablet,338,2026-03-14 18:55:38,Form 4,3,0,kertas1,High Achiever,597002,english,2026-03-14 18:50:00,181,3,14943
85.71,Chapter 7: Graphs of Motion,7,6,Desktop,647,2026-03-14 20:50:47,Form 4,6,1,kertas1,High Achiever,597003,english,2026-03-14 20:40:00,181,7,14943
100.0,Chapter 9: Probability of Combined Events,9,5,Mobile,449,2026-03-16 20:12:29,Form 4,5,0,kertas1,High Achiever,597004,english,2026-03-16 20:05:00,181,5,14943
100.0,Chapter 7: Measures of Dispersion for Grouped Data,17,6,Desktop,449,2026-03-17 18:47:29,Form 5,6,0,kertas1,High Achiever,597005,english,2026-03-17 18:40:00,181,6,14943
40.0,"Chapter 5: Congruency, Enlargement and Combined Transformations",15,2,Tablet,1709,2026-03-17 19:18:29,Form 5,1,3,kertas2,High Achiever,597006,english,2026-03-17 18:50:00,181,5,14943
40.0,"Chapter 5: Congruency, Enlargement and Combined Transformations",15,2,Mobile,1550,2026-03-18 20:15:50,Form 5,1,3,kertas2,High Achiever,597007,english,2026-03-18 19:50:00,181,5,14943
37.5,Chapter 3: Consumer Mathematics: Insurance,13,3,Tablet,670,2026-03-18 20:16:10,Form 5,1,5,kertas1,High Achiever,597008,english,2026-03-18 20:05:00,181,8,14943
50.0,Chapter 8: Measures of Dispersion for Ungrouped Data,8,2,Mobile,401,2026-03-20 19:26:41,Form 4,2,2,kertas1,High Achiever,597009,english,2026-03-20 19:20:00,181,4,14943
66.67,Chapter 2: Number Bases,2,2,Tablet,394,2026-03-20 20:21:34,Form 4,2,1,kertas1,High Achiever,597010,english,2026-03-20 20:15:00,181,3,14943
50.0,"Chapter 5: Congruency, Enlargement and Combined Transformations",15,2,Tablet,503,2026-03-21 18:08:23,Form 5,2,2,kertas1,High Achiever,597011,english,2026-03-21 18:00:00,181,4,14943
83.33,Chapter 6: Ratios and Graphs of Trigonometric Functions,16,5,Mobile,577,2026-03-23 18:54:37,Form 5,4,1,kertas1,High Achiever,597012,english,2026-03-23 18:45:00,181,6,14943
66.67,Chapter 10: Consumer Mathematics: Financial Management,10,4,Laptop,563,2026-03-23 19:49:23,Form 4,3,2,kertas1,High Achiever,597013,english,2026-03-23 19:40:00,181,6,14943
100.0,Chapter 3: Logical Reasoning,3,4,Tablet,682,2026-03-23 19:56:22,Form 4,2,0,kertas2,High Achiever,597014,english,2026-03-23 19:45:00,181,4,14943
85.71,Chapter 5: Network in Graph Theory,5,6,Desktop,537,2026-03-24 18:48:57,Form 4,6,1,kertas1,High Achiever,597015,english,2026-03-24 18:40:00,181,7,14943
80.0,Chapter 6: Linear Inequalities in Two Variables,6,4,Mobile,408,2026-03-24 20:26:48,Form 4,4,1,kertas1,High Achiever,597016,english,2026-03-24 20:20:00,181,5,14943
62.5,Chapter 6: Ratios and Graphs of Trigonometric Functions,16,5,Desktop,712,2026-03-26 20:56:52,Form 5,4,3,kertas1,High Achiever,597017,english,2026-03-26 20:45:00,181,8,14943
55.56,Chapter 4: Operations on Sets,4,5,Tablet,888,2026-03-28 20:54:48,Form 4,3,4,kertas1,High Achiever,597018,english,2026-03-28 20:40:00,181,9,14943
50.0,Chapter 10: Consumer Mathematics: Financial Management,10,2,Mobile,480,2026-03-28 20:58:00,Form 4,2,2,kertas1,High Achiever,597019,english,2026-03-28 20:50:00,181,4,14943
66.67,Chapter 2: Number Bases,2,2,Laptop,319,2026-04-06 19:50:19,Form 4,2,1,kertas1,High Achiever,597020,english,2026-04-06 19:45:00,181,3,14943
40.0,"Chapter 5: Congruency, Enlargement and Combined Transformations",15,2,Tablet,748,2026-04-07 20:17:28,Form 5,1,3,kertas1,High Achiever,597021,english,2026-04-07 20:05:00,181,5,14943
44.44,Chapter 10: Consumer Mathematics: Financial Management,10,4,Tablet,2531,2026-04-07 21:27:11,Form 4,2,5,kertas2,High Achiever,597022,english,2026-04-07 20:45:00,181,9,14943
20.0,"Chapter 5: Congruency, Enlargement and Combined Transformations",15,1,Mobile,631,2026-04-08 18:55:31,Form 5,1,4,kertas1,High Achiever,597023,english,2026-04-08 18:45:00,181,5,14943
28.57,Chapter 4: Consumer Mathematics: Taxation,14,2,Mobile,1412,2026-04-08 21:08:32,Form 5,1,5,kertas2,High Achiever,597024,english,2026-04-08 20:45:00,181,7,14943
80.0,Chapter 1: Quadratic Functions and Equations in One Variable,1,4,Laptop,442,2026-04-11 19:57:22,Form 4,3,1,kertas1,High Achiever,597025,english,2026-04-11 19:50:00,181,5,14943
83.33,Chapter 1: Quadratic Functions and Equations in One Variable,1,5,Desktop,543,2026-04-11 20:59:03,Form 4,4,1,kertas1,High Achiever,597026,english,2026-04-11 20:50:00,181,6,14943
42.86,Chapter 10: Consumer Mathematics: Financial Management,10,3,Mobile,703,2026-04-15 20:31:43,Form 4,1,4,kertas1,High Achiever,597027,english,2026-04-15 20:20:00,181,7,14943
55.56,Chapter 10: Consumer Mathematics: Financial Management,10,5,Desktop,2208,2026-04-16 20:56:48,Form 4,4,4,kertas2,High Achiever,597028,english,2026-04-16 20:20:00,181,9,14943
100.0,Chapter 2: Number Bases,2,3,Mobile,520,2026-04-18 18:18:40,Form 4,1,0,kertas2,High Achiever,597029,english,2026-04-18 18:10:00,181,3,14943
0.0,Chapter 6: Linear Inequalities in Two Variables,6,0,Desktop,774,2026-04-18 19:12:54,Form 4,0,2,kertas2,High Achiever,597030,english,2026-04-18 19:00:00,181,2,14943
12.5,"Chapter 5: Congruency, Enlargement and Combined Transformations",15,1,Desktop,2618,2026-04-18 20:33:38,Form 5,1,7,kertas2,High Achiever,597031,english,2026-04-18 19:50:00,181,8,14943
60.0,Chapter 9: Probability of Combined Events,9,3,Tablet,504,2026-04-18 20:08:24,Form 4,3,2,kertas1,High Achiever,597032,english,2026-04-18 20:00:00,181,5,14943
100.0,Chapter 5: Network in Graph Theory,5,2,Desktop,339,2026-04-20 18:10:39,Form 4,2,0,kertas2,High Achiever,597033,english,2026-04-20 18:05:00,181,2,14943
87.5,Chapter 5: Network in Graph Theory,5,7,Laptop,865,2026-04-20 19:04:25,Form 4,5,1,kertas1,High Achiever,597034,english,2026-04-20 18:50:00,181,8,14943
50.0,Chapter 1: Quadratic Functions and Equations in One Variable,1,3,Desktop,602,2026-04-20 19:40:02,Form 4,1,3,kertas1,High Achiever,597035,english,2026-04-20 19:30:00,181,6,14943
33.33,Chapter 4: Operations on Sets,4,3,Laptop,708,2026-04-21 19:21:48,Form 4,1,6,kertas1,High Achiever,597036,english,2026-04-21 19:10:00,181,9,14943
0.0,"Chapter 5: Congruency, Enlargement and Combined Transformations",15,0,Mobile,2732,2026-04-22 19:55:32,Form 5,0,7,kertas2,High Achiever,597037,bm,2026-04-22 19:10:00,181,7,14943
83.33,Chapter 7: Measures of Dispersion for Grouped Data,17,5,Mobile,547,2026-04-28 18:54:07,Form 5,3,1,kertas1,High Achiever,597038,english,2026-04-28 18:45:00,181,6,14943
40.0,Chapter 3: Consumer Mathematics: Insurance,13,2,Laptop,607,2026-04-30 18:20:07,Form 5,1,3,kertas1,High Achiever,597039,english,2026-04-30 18:10:00,181,5,14943
50.0,"Chapter 5: Congruency, Enlargement and Combined Transformations",15,4,Desktop,916,2026-04-30 18:30:16,Form 5,1,4,kertas1,High Achiever,597040,english,2026-04-30 18:15:00,181,8,14943
50.0,Chapter 3: Consumer Mathematics: Insurance,13,3,Laptop,730,2026-05-01 18:22:10,Form 5,1,3,kertas1,High Achiever,597041,english,2026-05-01 18:10:00,181,6,14943
100.0,Chapter 5: Network in Graph Theory,5,7,Desktop,603,2026-05-02 20:55:03,Form 4,7,0,kertas1,High Achiever,597042,english,2026-05-02 20:45:00,181,7,14943
83.33,Chapter 7: Measures of Dispersion for Grouped Data,17,5,Desktop,496,2026-05-02 20:58:16,Form 5,4,1,kertas1,High Achiever,597043,english,2026-05-02 20:50:00,181,6,14943
33.33,Chapter 3: Consumer Mathematics: Insurance,13,3,Desktop,691,2026-05-04 18:56:31,Form 5,2,6,kertas1,High Achiever,597044,english,2026-05-04 18:45:00,181,9,14943
28.57,"Chapter 5: Congruency, Enlargement and Combined Transformations",15,2,Desktop,2510,2026-05-12 19:46:50,Form 5,1,5,kertas2,High Achiever,597045,english,2026-05-12 19:05:00,181,7,14943
44.44,Chapter 6: Ratios and Graphs of Trigonometric Functions,16,4,Tablet,791,2026-02-11 22:13:11,Form 5,4,5,kertas1,Deep Focus Learner,597046,english,2026-02-11 22:00:00,182,9,14944
25.0,Chapter 6: Linear Inequalities in Two Variables,6,2,Laptop,2618,2026-02-12 22:43:38,Form 4,1,6,kertas2,Deep Focus Learner,597047,english,2026-02-12 22:00:00,182,8,14944
20.0,Chapter 7: Measures of Dispersion for Grouped Data,17,1,Laptop,1918,2026-02-14 21:21:58,Form 5,1,4,kertas2,Deep Focus Learner,597048,english,2026-02-14 20:50:00,182,5,14944
33.33,Chapter 6: Linear Inequalities in Two Variables,6,2,Mobile,2241,2026-02-16 22:47:21,Form 4,1,4,kertas2,Deep Focus Learner,597049,english,2026-02-16 22:10:00,182,6,14944
50.0,Chapter 2: Number Bases,2,1,Tablet,418,2026-02-18 20:16:58,Form 4,1,1,kertas2,Deep Focus Learner,597050,english,2026-02-18 20:10:00,182,2,14944
66.67,Chapter 5: Network in Graph Theory,5,4,Desktop,1223,2026-02-21 21:35:23,Form 4,2,2,kertas2,Deep Focus Learner,597051,english,2026-02-21 21:15:00,182,6,14944
100.0,Chapter 2: Matrices,12,2,Desktop,344,2026-02-21 21:25:44,Form 5,1,0,kertas2,Deep Focus Learner,597052,english,2026-02-21 21:20:00,182,2,14944
75.0,Chapter 6: Ratios and Graphs of Trigonometric Functions,16,3,Desktop,468,2026-02-22 20:17:48,Form 5,2,1,kertas2,Deep Focus Learner,597053,english,2026-02-22 20:10:00,182,4,14944
75.0,Chapter 5: Network in Graph Theory,5,3,Mobile,760,2026-02-25 23:02:40,Form 4,2,1,kertas2,Deep Focus Learner,597054,english,2026-02-25 22:50:00,182,4,14944
66.67,Chapter 6: Ratios and Graphs of Trigonometric Functions,16,4,Laptop,554,2026-02-27 21:14:14,Form 5,2,2,kertas1,Deep Focus Learner,597055,english,2026-02-27 21:05:00,182,6,14944
80.0,Chapter 10: Consumer Mathematics: Financial Management,10,4,Laptop,457,2026-03-08 22:22:37,Form 4,3,1,kertas1,Deep Focus Learner,597056,english,2026-03-08 22:15:00,182,5,14944
50.0,Chapter 1: Variation,11,2,Mobile,411,2026-03-11 20:16:51,Form 5,1,2,kertas1,Deep Focus Learner,597057,english,2026-03-11 20:10:00,182,4,14944
60.0,Chapter 2: Matrices,12,3,Laptop,1188,2026-03-11 22:34:48,Form 5,2,2,kertas2,Deep Focus Learner,597058,english,2026-03-11 22:15:00,182,5,14944
33.33,Chapter 6: Linear Inequalities in Two Variables,6,1,Laptop,796,2026-03-11 22:53:16,Form 4,1,2,kertas2,Deep Focus Learner,597059,english,2026-03-11 22:40:00,182,3,14944
0.0,Chapter 2: Number Bases,2,0,Laptop,297,2026-03-13 21:34:57,Form 4,0,1,kertas2,Deep Focus Learner,597060,bm,2026-03-13 21:30:00,182,1,14944
75.0,Chapter 9: Probability of Combined Events,9,3,Mobile,757,2026-03-14 22:02:37,Form 4,1,1,kertas2,Deep Focus Learner,597061,english,2026-03-14 21:50:00,182,4,14944
60.0,Chapter 7: Graphs of Motion,7,3,Laptop,1597,2026-03-16 21:41:37,Form 4,3,2,kertas2,Deep Focus Learner,597062,english,2026-03-16 21:15:00,182,5,14944
100.0,Chapter 3: Logical Reasoning,3,6,Laptop,500,2026-03-16 22:38:20,Form 4,6,0,kertas1,Deep Focus Learner,597063,english,2026-03-16 22:30:00,182,6,14944
100.0,Chapter 2: Matrices,12,1,Laptop,141,2026-03-17 20:17:21,Form 5,1,0,kertas2,Deep Focus Learner,597064,english,2026-03-17 20:15:00,182,1,14944
71.43,Chapter 10: Consumer Mathematics: Financial Management,10,5,Laptop,2011,2026-03-24 21:18:31,Form 4,3,2,kertas2,Deep Focus Learner,597065,english,2026-03-24 20:45:00,182,7,14944
50.0,Chapter 7: Measures of Dispersion for Grouped Data,17,3,Laptop,573,2026-03-31 22:24:33,Form 5,2,3,kertas1,Deep Focus Learner,597066,english,2026-03-31 22:15:00,182,6,14944
25.0,Chapter 7: Measures of Dispersion for Grouped Data,17,2,Tablet,2743,2026-04-04 21:35:43,Form 5,1,6,kertas2,Deep Focus Learner,597067,english,2026-04-04 20:50:00,182,8,14944
83.33,Chapter 3: Logical Reasoning,3,5,Laptop,622,2026-04-08 22:55:22,Form 4,4,1,kertas1,Deep Focus Learner,597068,english,2026-04-08 22:45:00,182,6,14944
60.0,Chapter 9: Probability of Combined Events,9,3,Tablet,472,2026-04-11 20:12:52,Form 4,2,2,kertas1,Deep Focus Learner,597069,english,2026-04-11 20:05:00,182,5,14944
36.36,Chapter 4: Consumer Mathematics: Taxation,14,4,Mobile,3584,2026-04-11 23:49:44,Form 5,3,7,kertas2,Deep Focus Learner,597070,bm,2026-04-11 22:50:00,182,11,14944
50.0,Chapter 7: Measures of Dispersion for Grouped Data,17,2,Tablet,392,2026-04-13 20:21:32,Form 5,1,2,kertas1,Deep Focus Learner,597071,english,2026-04-13 20:15:00,182,4,14944
0.0,Chapter 7: Measures of Dispersion for Grouped Data,17,0,Desktop,1163,2026-04-15 21:49:23,Form 5,0,3,kertas2,Deep Focus Learner,597072,english,2026-04-15 21:30:00,182,3,14944
42.86,Chapter 10: Consumer Mathematics: Financial Management,10,3,Laptop,857,2026-04-20 22:19:17,Form 4,1,4,kertas1,Deep Focus Learner,597073,english,2026-04-20 22:05:00,182,7,14944
100.0,Chapter 7: Graphs of Motion,7,2,Laptop,497,2026-04-22 22:18:17,Form 4,2,0,kertas2,Deep Focus Learner,597074,english,2026-04-22 22:10:00,182,2,14944
75.0,Chapter 10: Consumer Mathematics: Financial Management,10,3,Desktop,471,2026-04-22 22:52:51,Form 4,1,1,kertas2,Deep Focus Learner,597075,english,2026-04-22 22:45:00,182,4,14944
60.0,Chapter 9: Probability of Combined Events,9,3,Desktop,391,2026-04-23 20:36:31,Form 4,3,2,kertas1,Deep Focus Learner,597076,english,2026-04-23 20:30:00,182,5,14944
33.33,Chapter 2: Number Bases,2,1,Mobile,227,2026-04-27 20:43:47,Form 4,1,2,kertas1,Deep Focus Learner,597077,english,2026-04-27 20:40:00,182,3,14944
100.0,Chapter 7: Graphs of Motion,7,5,Tablet,534,2026-04-28 20:08:54,Form 4,5,0,kertas1,Deep Focus Learner,597078,english,2026-04-28 20:00:00,182,5,14944
27.27,Chapter 7: Measures of Dispersion for Grouped Data,17,3,Mobile,3574,2026-05-01 23:04:34,Form 5,2,8,kertas2,Deep Focus Learner,597079,english,2026-05-01 22:05:00,182,11,14944
100.0,Chapter 2: Matrices,12,1,Desktop,241,2026-05-04 21:04:01,Form 5,1,0,kertas2,Deep Focus Learner,597080,bm,2026-05-04 21:00:00,182,1,14944
0.0,Chapter 7: Measures of Dispersion for Grouped Data,17,0,Tablet,1678,2026-05-04 22:32:58,Form 5,0,5,kertas2,Deep Focus Learner,597081,english,2026-05-04 22:05:00,182,5,14944
42.86,Chapter 7: Graphs of Motion,7,3,Mobile,700,2026-05-06 21:51:40,Form 4,1,4,kertas1,Deep Focus Learner,597082,english,2026-05-06 21:40:00,182,7,14944
16.67,Chapter 1: Variation,11,1,Desktop,505,2026-02-07 16:08:25,Form 5,1,5,kertas1,Weekend Learner,597083,bm,2026-02-07 16:00:00,183,6,14945
14.29,Chapter 3: Logical Reasoning,3,1,Desktop,590,2026-02-08 15:29:50,Form 4,1,6,kertas1,Weekend Learner,597084,bm,2026-02-08 15:20:00,183,7,14945
0.0,Chapter 3: Consumer Mathematics: Insurance,13,0,Desktop,421,2026-02-15 15:17:01,Form 5,0,2,kertas2,Weekend Learner,597085,bm,2026-02-15 15:10:00,183,2,14945
33.33,Chapter 6: Linear Inequalities in Two Variables,6,2,Laptop,1613,2026-02-18 11:56:53,Form 4,2,4,kertas2,Weekend Learner,597086,bm,2026-02-18 11:30:00,183,6,14945
33.33,Chapter 7: Graphs of Motion,7,2,Desktop,520,2026-02-22 11:08:40,Form 4,1,4,kertas1,Weekend Learner,597087,english,2026-02-22 11:00:00,183,6,14945
14.29,Chapter 1: Variation,11,1,Mobile,658,2026-02-22 15:10:58,Form 5,1,6,kertas1,Weekend Learner,597088,bm,2026-02-22 15:00:00,183,7,14945
20.0,Chapter 6: Linear Inequalities in Two Variables,6,1,Laptop,513,2026-02-22 20:18:33,Form 4,1,4,kertas1,Weekend Learner,597089,bm,2026-02-22 20:10:00,183,5,14945
28.57,Chapter 3: Logical Reasoning,3,2,Mobile,546,2026-02-28 11:19:06,Form 4,1,5,kertas1,Weekend Learner,597090,bm,2026-02-28 11:10:00,183,7,14945
40.0,Chapter 4: Consumer Mathematics: Taxation,14,2,Tablet,431,2026-02-28 15:52:11,Form 5,2,3,kertas1,Weekend Learner,597091,bm,2026-02-28 15:45:00,183,5,14945
14.29,Chapter 3: Logical Reasoning,3,1,Mobile,667,2026-02-28 16:11:07,Form 4,1,6,kertas1,Weekend Learner,597092,bm,2026-02-28 16:00:00,183,7,14945
55.56,Chapter 3: Consumer Mathematics: Insurance,13,5,Desktop,774,2026-03-01 11:57:54,Form 5,3,4,kertas1,Weekend Learner,597093,bm,2026-03-01 11:45:00,183,9,14945
28.57,Chapter 7: Graphs of Motion,7,2,Tablet,665,2026-03-01 16:41:05,Form 4,1,5,kertas1,Weekend Learner,597094,bm,2026-03-01 16:30:00,183,7,14945
0.0,Chapter 8: Measures of Dispersion for Ungrouped Data,8,0,Mobile,345,2026-03-14 11:05:45,Form 4,0,2,kertas2,Weekend Learner,597095,bm,2026-03-14 11:00:00,183,2,14945
40.0,Chapter 6: Linear Inequalities in Two Variables,6,2,Mobile,543,2026-03-14 16:54:03,Form 4,1,3,kertas1,Weekend Learner,597096,bm,2026-03-14 16:45:00,183,5,14945
60.0,Chapter 10: Consumer Mathematics: Financial Management,10,3,Desktop,449,2026-03-15 15:07:29,Form 4,2,2,kertas1,Weekend Learner,597097,bm,2026-03-15 15:00:00,183,5,14945
0.0,Chapter 1: Variation,11,0,Laptop,505,2026-03-21 11:08:25,Form 5,0,3,kertas2,Weekend Learner,597098,bm,2026-03-21 11:00:00,183,3,14945
50.0,Chapter 1: Variation,11,3,Tablet,564,2026-03-21 16:59:24,Form 5,2,3,kertas1,Weekend Learner,597099,bm,2026-03-21 16:50:00,183,6,14945
12.5,"Chapter 5: Congruency, Enlargement and Combined Transformations",15,1,Tablet,867,2026-03-28 17:04:27,Form 5,1,7,kertas1,Weekend Learner,597100,bm,2026-03-28 16:50:00,183,8,14945
57.14,Chapter 4: Operations on Sets,4,4,Tablet,471,2026-03-28 20:07:51,Form 4,2,3,kertas1,Weekend Learner,597101,bm,2026-03-28 20:00:00,183,7,14945
62.5,Chapter 6: Ratios and Graphs of Trigonometric Functions,16,5,Laptop,512,2026-03-29 11:13:32,Form 5,3,3,kertas1,Weekend Learner,597102,bm,2026-03-29 11:05:00,183,8,14945
40.0,Chapter 6: Ratios and Graphs of Trigonometric Functions,16,2,Desktop,465,2026-04-05 11:12:45,Form 5,1,3,kertas1,Weekend Learner,597103,bm,2026-04-05 11:05:00,183,5,14945
42.86,Chapter 6: Ratios and Graphs of Trigonometric Functions,16,3,Mobile,587,2026-04-05 20:14:47,Form 5,3,4,kertas1,Weekend Learner,597104,bm,2026-04-05 20:05:00,183,7,14945
0.0,Chapter 5: Network in Graph Theory,5,0,Desktop,595,2026-04-05 20:29:55,Form 4,0,5,kertas1,Weekend Learner,597105,bm,2026-04-05 20:20:00,183,5,14945
16.67,Chapter 4: Consumer Mathematics: Taxation,14,1,Desktop,508,2026-04-06 11:48:28,Form 5,1,5,kertas1,Weekend Learner,597106,bm,2026-04-06 11:40:00,183,6,14945
40.0,Chapter 3: Consumer Mathematics: Insurance,13,2,Tablet,364,2026-04-12 10:21:04,Form 5,1,3,kertas1,Weekend Learner,597107,bm,2026-04-12 10:15:00,183,5,14945
42.86,Chapter 7: Graphs of Motion,7,3,Laptop,721,2026-04-12 11:57:01,Form 4,1,4,kertas1,Weekend Learner,597108,bm,2026-04-12 11:45:00,183,7,14945
