accuracy_percent,attempts,avg_score_ratio_percent,chapter_id,correct_attempts,is_hidden_strong_topic,is_hidden_weak_topic,persona,synthetic_student_index,user_id
85.71,7,85.71,14,6,0,0,Consistent Climber,795,15557
43.48,23,55.29,15,10,0,0,Consistent Climber,795,15557
64.52,31,68.48,16,20,0,0,Consistent Climber,795,15557
0.0,5,0.0,17,0,0,0,Consistent Climber,795,15557
62.96,27,77.88,1,17,0,0,Consistent Climber,796,15558
80.0,20,84.29,2,16,0,0,Consistent Climber,796,15558
71.43,7,71.43,3,5,1,0,Consistent Climber,796,15558
57.14,21,82.11,4,12,0,0,Consistent Climber,796,15558
56.76,37,61.96,5,21,0,1,Consistent Climber,796,15558
52.94,17,62.73,6,9,0,0,Consistent Climber,796,15558
75.0,4,94.29,7,3,0,0,Consistent Climber,796,15558
75.0,12,75.0,8,9,0,0,Consistent Climber,796,15558
40.0,20,40.0,9,8,0,1,Consistent Climber,796,15558
70.27,37,85.69,10,26,1,0,Consistent Climber,796,15558
44.12,34,57.67,11,15,0,1,Consistent Climber,796,15558
87.5,8,94.74,12,7,0,0,Consistent Climber,796,15558
77.08,48,89.05,13,37,0,0,Consistent Climber,796,15558
77.27,22,77.27,14,17,0,0,Consistent Climber,796,15558
76.0,25,86.05,15,19,1,0,Consistent Climber,796,15558
65.52,29,72.73,16,19,0,0,Consistent Climber,796,15558
70.59,17,70.59,17,12,0,0,Consistent Climber,796,15558
100.0,12,100.0,1,12,0,0,High Achiever,797,15559
59.26,27,71.48,2,16,0,1,High Achiever,797,15559
50.0,2,80.0,3,1,0,0,High Achiever,797,15559
36.54,52,64.26,4,19,0,1,High Achiever,797,15559
70.59,17,73.68,5,12,0,0,High Achiever,797,15559
52.78,36,64.13,6,19,0,1,High Achiever,797,15559
46.67,45,68.29,7,21,0,1,High Achiever,797,15559
60.0,10,90.87,8,6,0,0,High Achiever,797,15559
85.0,20,89.26,9,17,0,0,High Achiever,797,15559
60.0,10,78.75,10,6,0,0,High Achiever,797,15559
75.0,16,82.61,11,12,0,0,High Achiever,797,15559
68.75,16,83.58,12,11,0,0,High Achiever,797,15559
61.54,13,86.3,14,8,1,0,High Achiever,797,15559
56.36,55,68.62,15,31,0,1,High Achiever,797,15559
92.31,13,92.31,16,12,1,0,High Achiever,797,15559
65.38,26,89.35,17,17,0,0,High Achiever,797,15559
66.67,12,66.67,1,8,0,0,Deep Focus Learner,798,15560
0.0,2,50.0,3,0,0,0,Deep Focus Learner,798,15560
58.33,12,58.33,4,7,0,0,Deep Focus Learner,798,15560
66.67,6,66.67,5,4,0,0,Deep Focus Learner,798,15560
21.05,19,21.05,6,4,0,1,Deep Focus Learner,798,15560
33.33,6,33.33,7,2,0,0,Deep Focus Learner,798,15560
63.64,11,63.64,8,7,0,0,Deep Focus Learner,798,15560
61.54,13,69.33,9,8,0,0,Deep Focus Learner,798,15560
36.0,25,37.04,10,9,0,1,Deep Focus Learner,798,15560
62.5,8,62.5,11,5,1,0,Deep Focus Learner,798,15560
85.0,20,85.0,12,17,1,0,Deep Focus Learner,798,15560
50.0,2,82.0,13,1,1,0,Deep Focus Learner,798,15560
80.0,15,82.35,14,12,1,0,Deep Focus Learner,798,15560
76.19,21,76.19,15,16,0,0,Deep Focus Learner,798,15560
52.94,17,52.94,16,9,0,0,Deep Focus Learner,798,15560
66.67,6,66.67,17,4,0,0,Deep Focus Learner,798,15560
75.0,4,75.0,1,3,1,0,Flexible Learner,799,15561
33.33,3,33.33,2,1,0,0,Flexible Learner,799,15561
52.63,19,52.63,3,10,0,0,Flexible Learner,799,15561
33.33,18,63.68,4,6,0,0,Flexible Learner,799,15561
88.24,17,88.24,5,15,1,0,Flexible Learner,799,15561
70.0,10,70.0,6,7,1,0,Flexible Learner,799,15561
75.0,4,75.0,7,3,0,0,Flexible Learner,799,15561
40.0,30,59.22,8,12,0,1,Flexible Learner,799,15561
70.0,10,70.0,9,7,0,0,Flexible Learner,799,15561
77.78,9,77.78,10,7,0,0,Flexible Learner,799,15561
87.5,8,87.5,11,7,0,0,Flexible Learner,799,15561
66.67,9,66.67,12,6,0,0,Flexible Learner,799,15561
75.0,8,75.0,13,6,0,0,Flexible Learner,799,15561
47.37,19,54.0,14,9,0,0,Flexible Learner,799,15561
36.36,11,36.36,15,4,0,0,Flexible Learner,799,15561
100.0,2,100.0,16,2,0,0,Flexible Learner,799,15561
58.82,17,58.82,17,10,0,1,Flexible Learner,799,15561
50.0,10,50.0,1,5,0,0,Consistent Climber,800,15562
83.33,6,83.33,2,5,0,0,Consistent Climber,800,15562
61.11,18,61.11,3,11,0,0,Consistent Climber,800,15562
69.57,23,69.57,4,16,0,0,Consistent Climber,800,15562
58.62,29,66.03,5,17,0,0,Consistent Climber,800,15562
26.92,26,31.72,6,7,0,1,Consistent Climber,800,15562
60.0,20,71.11,7,12,0,0,Consistent Climber,800,15562
83.33,6,83.33,8,5,0,0,Consistent Climber,800,15562
50.0,26,57.81,9,13,0,0,Consistent Climber,800,15562
52.38,21,52.38,10,11,0,0,Consistent Climber,800,15562
31.71,41,30.23,11,13,0,1,Consistent Climber,800,15562
43.75,16,61.97,12,7,0,0,Consistent Climber,800,15562
92.86,14,92.86,13,13,1,0,Consistent Climber,800,15562
62.5,8,62.5,14,5,0,0,Consistent Climber,800,15562
30.77,13,30.77,15,4,0,0,Consistent Climber,800,15562
42.86,7,42.86,16,3,1,0,Consistent Climber,800,15562
58.33,12,58.33,17,7,0,0,Consistent Climber,800,15562
57.14,7,70.0,1,4,1,0,Deep Focus Learner,801,15563
100.0,2,100.0,2,2,1,0,Deep Focus Learner,801,15563
68.75,16,72.22,3,11,0,0,Deep Focus Learner,801,15563
53.57,28,80.29,4,15,0,0,Deep Focus Learner,801,15563
22.22,9,25.0,5,2,0,1,Deep Focus Learner,801,15563
27.5,40,58.07,6,11,0,1,Deep Focus Learner,801,15563
0.0,2,70.0,7,0,0,0,Deep Focus Learner,801,15563
83.33,12,90.0,8,10,0,0,Deep Focus Learner,801,15563
40.0,5,40.0,9,2,0,0,Deep Focus Learner,801,15563
58.33,12,87.83,10,7,0,0,Deep Focus Learner,801,15563
40.0,5,80.0,11,2,0,0,Deep Focus Learner,801,15563
80.0,10,94.07,12,8,1,0,Deep Focus Learner,801,15563
50.0,10,59.47,13,5,0,1,Deep Focus Learner,801,15563
50.0,4,50.0,15,2,0,0,Deep Focus Learner,801,15563
100.0,12,100.0,16,12,0,0,Deep Focus Learner,801,15563
33.33,6,52.86,17,2,0,1,Deep Focus Learner,801,15563
64.0,25,71.5,1,16,0,0,Flexible Learner,802,15564
60.0,15,67.81,3,9,0,0,Flexible Learner,802,15564
65.22,23,67.24,4,15,0,0,Flexible Learner,802,15564
100.0,3,100.0,5,3,0,0,Flexible Learner,802,15564
80.0,5,80.0,6,4,1,0,Flexible Learner,802,15564
52.63,19,59.62,7,10,0,1,Flexible Learner,802,15564
58.33,12,79.33,8,7,0,0,Flexible Learner,802,15564
45.45,22,44.0,9,10,0,1,Flexible Learner,802,15564
38.1,21,38.1,10,8,0,1,Flexible Learner,802,15564
57.14,7,57.14,11,4,1,0,Flexible Learner,802,15564
60.0,5,60.0,12,3,0,0,Flexible Learner,802,15564
38.46,13,70.27,13,5,0,0,Flexible Learner,802,15564
44.83,29,62.08,15,13,0,0,Flexible Learner,802,15564
56.52,23,56.9,16,13,0,1,Flexible Learner,802,15564
27.59,29,36.08,17,8,0,1,Flexible Learner,802,15564
57.14,7,71.11,1,4,0,0,Flexible Learner,803,15565
83.33,6,83.33,2,5,0,0,Flexible Learner,803,15565
75.0,4,95.0,3,3,0,0,Flexible Learner,803,15565
32.69,52,35.6,4,17,0,1,Flexible Learner,803,15565
25.0,8,31.82,5,2,0,0,Flexible Learner,803,15565
56.52,23,57.14,6,13,0,1,Flexible Learner,803,15565
29.41,17,29.41,7,5,0,1,Flexible Learner,803,15565
50.0,8,69.57,8,4,0,0,Flexible Learner,803,15565
60.0,5,60.0,9,3,0,0,Flexible Learner,803,15565
42.86,7,42.86,10,3,0,0,Flexible Learner,803,15565
50.0,4,50.0,12,2,1,0,Flexible Learner,803,15565
75.0,8,75.0,13,6,1,0,Flexible Learner,803,15565
30.0,30,33.59,14,9,0,1,Flexible Learner,803,15565
62.5,8,62.5,15,5,0,0,Flexible Learner,803,15565
84.62,13,88.0,16,11,0,0,Flexible Learner,803,15565
26.83,41,32.58,17,11,0,1,Flexible Learner,803,15565
75.0,24,80.77,1,18,0,0,High Achiever,804,15566
57.14,7,79.29,2,4,0,0,High Achiever,804,15566
70.59,17,86.36,3,12,0,0,High Achiever,804,15566
63.64,11,75.88,4,7,0,0,High Achiever,804,15566
63.64,11,63.64,5,7,1,0,High Achiever,804,15566
90.0,10,94.12,6,9,0,0,High Achiever,804,15566
72.73,11,72.73,7,8,0,0,High Achiever,804,15566
51.35,37,68.36,8,19,0,1,High Achiever,804,15566
57.14,21,70.71,9,12,0,0,High Achiever,804,15566
88.57,35,91.86,10,31,0,0,High Achiever,804,15566
44.83,29,65.11,11,13,0,1,High Achiever,804,15566
100.0,5,100.0,12,5,1,0,High Achiever,804,15566
100.0,6,100.0,13,6,1,0,High Achiever,804,15566
56.52,23,83.26,14,13,0,0,High Achiever,804,15566
63.64,22,80.91,15,14,0,0,High Achiever,804,15566
36.36,22,67.31,17,8,0,1,High Achiever,804,15566
75.0,4,75.0,3,3,0,0,Fresh Starter,805,15567
0.0,5,14.55,4,0,1,0,Fresh Starter,805,15567
33.33,6,48.46,5,2,0,0,Fresh Starter,805,15567
0.0,12,5.25,6,0,0,0,Fresh Starter,805,15567
42.86,7,42.86,7,3,0,0,Fresh Starter,805,15567
25.0,8,36.67,8,2,0,0,Fresh Starter,805,15567
40.0,5,40.0,9,2,1,0,Fresh Starter,805,15567
33.33,6,48.18,11,2,0,0,Fresh Starter,805,15567
0.0,13,5.93,12,0,0,1,Fresh Starter,805,15567
22.22,9,24.83,13,2,0,0,Fresh Starter,805,15567
40.0,5,40.0,14,2,0,0,Fresh Starter,805,15567
0.0,3,25.0,15,0,0,0,Fresh Starter,805,15567
16.67,12,51.11,17,2,1,0,Fresh Starter,805,15567
76.67,30,86.79,1,23,0,1,High Achiever,806,15568
66.67,6,77.27,2,4,0,0,High Achiever,806,15568
80.0,5,80.0,3,4,0,0,High Achiever,806,15568
67.44,43,79.07,4,29,0,0,High Achiever,806,15568
68.09,47,71.03,5,32,0,1,High Achiever,806,15568
51.28,39,63.63,6,20,0,1,High Achiever,806,15568
90.91,11,98.95,7,10,0,0,High Achiever,806,15568
64.29,14,79.09,8,9,0,0,High Achiever,806,15568
93.33,15,93.33,9,14,1,0,High Achiever,806,15568
61.33,75,61.33,10,46,0,1,High Achiever,806,15568
93.75,16,98.24,11,15,0,0,High Achiever,806,15568
100.0,4,100.0,13,4,1,0,High Achiever,806,15568
83.78,37,88.18,14,31,0,0,High Achiever,806,15568
60.0,45,60.0,15,27,0,1,High Achiever,806,15568
86.21,29,87.1,16,25,1,0,High Achiever,806,15568
82.35,17,82.35,17,14,0,0,High Achiever,806,15568
37.5,16,37.5,1,6,0,1,Flexible Learner,807,15569
100.0,3,100.0,2,3,0,0,Flexible Learner,807,15569
50.0,18,62.31,3,9,0,1,Flexible Learner,807,15569
100.0,5,100.0,6,5,0,0,Flexible Learner,807,15569
28.57,28,38.54,7,8,0,1,Flexible Learner,807,15569
50.0,14,73.33,8,7,0,0,Flexible Learner,807,15569
60.0,15,81.29,10,9,0,0,Flexible Learner,807,15569
57.14,7,62.5,11,4,0,0,Flexible Learner,807,15569
77.78,9,89.2,12,7,1,0,Flexible Learner,807,15569
42.86,14,67.31,13,6,0,0,Flexible Learner,807,15569
92.86,14,96.4,14,13,0,0,Flexible Learner,807,15569
22.86,35,50.0,15,8,0,1,Flexible Learner,807,15569
68.42,19,73.81,16,13,0,0,Flexible Learner,807,15569
66.67,3,91.11,17,2,0,0,Flexible Learner,807,15569
75.0,28,75.0,1,21,0,0,Consistent Climber,808,15570
66.67,9,78.57,2,6,0,0,Consistent Climber,808,15570
67.65,34,76.1,3,23,0,0,Consistent Climber,808,15570
41.38,58,61.61,4,24,0,1,Consistent Climber,808,15570
78.57,28,88.26,5,22,0,0,Consistent Climber,808,15570
78.57,14,96.07,6,11,1,0,Consistent Climber,808,15570
63.64,33,70.73,7,21,0,0,Consistent Climber,808,15570
60.87,23,75.0,8,14,0,0,Consistent Climber,808,15570
100.0,4,100.0,9,4,1,0,Consistent Climber,808,15570
72.41,29,79.43,10,21,0,0,Consistent Climber,808,15570
91.67,12,93.75,11,11,0,0,Consistent Climber,808,15570
78.57,14,82.14,12,11,0,0,Consistent Climber,808,15570
83.33,30,88.27,13,25,0,0,Consistent Climber,808,15570
30.77,65,48.05,15,20,0,1,Consistent Climber,808,15570
91.18,34,91.18,16,31,0,0,Consistent Climber,808,15570
100.0,6,100.0,17,6,1,0,Consistent Climber,808,15570
40.0,5,67.14,1,2,0,0,Weekend Learner,809,15571
100.0,3,100.0,2,3,0,0,Weekend Learner,809,15571
33.33,15,33.33,4,5,0,1,Weekend Learner,809,15571
20.0,5,51.82,5,1,0,0,Weekend Learner,809,15571
25.0,16,56.67,6,4,0,0,Weekend Learner,809,15571
47.62,21,70.0,7,10,0,0,Weekend Learner,809,15571
33.33,12,43.06,8,4,0,1,Weekend Learner,809,15571
38.89,18,38.51,9,7,0,1,Weekend Learner,809,15571
69.23,13,79.47,10,9,0,0,Weekend Learner,809,15571
55.56,9,55.56,11,5,1,0,Weekend Learner,809,15571
66.67,9,80.56,12,6,0,0,Weekend Learner,809,15571
0.0,2,48.0,13,0,0,0,Weekend Learner,809,15571
84.21,19,92.0,14,16,1,0,Weekend Learner,809,15571
30.0,20,51.61,17,6,0,0,Weekend Learner,809,15571
57.14,14,74.21,1,8,0,0,Deep Focus Learner,810,15572
66.67,3,66.67,2,2,1,0,Deep Focus Learner,810,15572
45.83,24,48.48,3,11,0,1,Deep Focus Learner,810,15572
57.69,26,63.94,4,15,0,0,Deep Focus Learner,810,15572
39.13,23,48.93,5,9,0,0,Deep Focus Learner,810,15572
16.67,6,55.83,7,1,0,0,Deep Focus Learner,810,15572
85.71,7,96.0,8,6,1,0,Deep Focus Learner,810,15572
54.55,33,64.1,10,18,0,0,Deep Focus Learner,810,15572
77.78,9,86.62,12,7,0,0,Deep Focus Learner,810,15572
81.25,16,84.21,13,13,0,0,Deep Focus Learner,810,15572
45.45,33,51.74,15,15,0,1,Deep Focus Learner,810,15572
50.0,8,50.0,16,4,0,0,Deep Focus Learner,810,15572
40.0,5,40.0,17,2,0,0,Deep Focus Learner,810,15572
70.0,10,70.0,1,7,0,0,High Achiever,811,15573
100.0,3,100.0,2,3,0,0,High Achiever,811,15573
52.5,40,66.41,3,21,0,1,High Achiever,811,15573
57.14,14,80.0,4,8,0,0,High Achiever,811,15573
77.78,18,83.81,5,14,1,0,High Achiever,811,15573
90.0,10,90.0,6,9,0,0,High Achiever,811,15573
57.14,35,74.51,7,20,0,0,High Achiever,811,15573
50.0,8,90.56,8,4,0,0,High Achiever,811,15573
40.0,5,40.0,9,2,0,1,High Achiever,811,15573
82.35,17,85.71,10,14,1,0,High Achiever,811,15573
75.76,33,79.73,11,25,0,0,High Achiever,811,15573
88.89,9,88.89,12,8,0,0,High Achiever,811,15573
75.0,20,75.0,13,15,0,0,High Achiever,811,15573
57.89,38,57.89,14,22,0,1,High Achiever,811,15573
56.0,50,60.68,15,28,0,1,High Achiever,811,15573
71.43,21,71.43,16,15,0,0,High Achiever,811,15573
63.64,11,84.62,1,7,0,0,Consistent Climber,812,15574
62.5,8,75.0,2,5,0,0,Consistent Climber,812,15574
40.82,49,45.36,3,20,0,1,Consistent Climber,812,15574
63.64,11,63.64,4,7,0,0,Consistent Climber,812,15574
34.29,35,66.79,6,12,1,0,Consistent Climber,812,15574
58.82,34,66.56,7,20,0,0,Consistent Climber,812,15574
30.0,10,60.56,8,3,0,0,Consistent Climber,812,15574
80.0,15,91.79,9,12,1,0,Consistent Climber,812,15574
28.95,38,33.75,10,11,0,1,Consistent Climber,812,15574
54.72,53,54.72,11,29,0,0,Consistent Climber,812,15574
50.0,24,68.08,12,12,0,0,Consistent Climber,812,15574
40.0,5,57.14,13,2,0,0,Consistent Climber,812,15574
89.74,39,91.91,14,35,1,0,Consistent Climber,812,15574
61.11,18,61.11,15,11,0,0,Consistent Climber,812,15574
36.0,25,41.61,16,9,0,1,Consistent Climber,812,15574
50.0,12,55.71,17,6,0,0,Consistent Climber,812,15574
30.0,10,54.62,1,3,0,0,Deep Focus Learner,813,15575
50.0,2,76.0,2,1,1,0,Deep Focus Learner,813,15575
36.36,11,36.36,3,4,0,0,Deep Focus Learner,813,15575
17.24,29,24.73,4,5,0,1,Deep Focus Learner,813,15575
30.0,10,45.94,5,3,0,0,Deep Focus Learner,813,15575
28.57,14,74.23,6,4,1,0,Deep Focus Learner,813,15575
33.33,3,63.75,7,1,0,0,Deep Focus Learner,813,15575
25.0,4,25.0,8,1,0,0,Deep Focus Learner,813,15575
27.27,11,48.89,9,3,0,0,Deep Focus Learner,813,15575
40.0,15,53.68,11,6,0,0,Deep Focus Learner,813,15575
33.33,6,32.5,12,2,0,0,Deep Focus Learner,813,15575
33.33,9,33.93,14,3,0,1,Deep Focus Learner,813,15575
0.0,2,39.0,15,0,0,0,Deep Focus Learner,813,15575
78.57,14,83.33,16,11,0,0,Deep Focus Learner,813,15575
3.45,29,15.17,17,1,0,1,Deep Focus Learner,813,15575
33.33,21,46.67,2,7,0,1,Flexible Learner,814,15576
50.0,14,50.0,3,7,0,0,Flexible Learner,814,15576
55.17,29,55.17,4,16,0,0,Flexible Learner,814,15576
40.0,10,73.64,5,4,0,0,Flexible Learner,814,15576
20.0,5,65.83,6,1,0,0,Flexible Learner,814,15576
33.33,6,78.46,7,2,0,0,Flexible Learner,814,15576
67.86,28,71.74,8,19,0,0,Flexible Learner,814,15576
30.0,10,67.39,9,3,0,0,Flexible Learner,814,15576
45.83,24,45.83,10,11,0,0,Flexible Learner,814,15576
78.57,14,86.36,11,11,0,0,Flexible Learner,814,15576
47.06,34,42.74,12,16,0,1,Flexible Learner,814,15576
45.24,42,45.24,13,19,0,0,Flexible Learner,814,15576
27.27,11,72.27,14,3,0,0,Flexible Learner,814,15576
63.16,19,78.57,15,12,1,0,Flexible Learner,814,15576
90.0,10,91.67,16,9,0,0,Flexible Learner,814,15576
54.55,11,87.93,17,6,1,0,Flexible Learner,814,15576
66.67,6,66.67,1,4,0,0,Consistent Climber,815,15577
66.67,15,76.85,2,10,0,0,Consistent Climber,815,15577
64.52,31,74.46,3,20,0,0,Consistent Climber,815,15577
50.0,10,72.38,4,5,1,0,Consistent Climber,815,15577
40.0,15,59.8,5,6,0,0,Consistent Climber,815,15577
31.25,16,51.0,6,5,0,0,Consistent Climber,815,15577
25.71,35,24.05,7,9,0,1,Consistent Climber,815,15577
65.38,26,65.38,8,17,0,0,Consistent Climber,815,15577
100.0,5,100.0,9,5,0,0,Consistent Climber,815,15577
57.14,7,57.14,10,4,1,0,Consistent Climber,815,15577
25.0,8,25.0,11,2,0,0,Consistent Climber,815,15577
80.95,21,89.74,12,17,0,0,Consistent Climber,815,15577
66.67,21,75.15,13,14,0,0,Consistent Climber,815,15577
60.0,20,74.03,14,12,0,0,Consistent Climber,815,15577
45.45,11,45.45,15,5,0,1,Consistent Climber,815,15577
31.25,16,80.27,17,5,1,0,Consistent Climber,815,15577
59.65,57,66.56,1,34,0,1,Consistent Climber,816,15578
66.67,3,66.67,2,2,0,0,Consistent Climber,816,15578
33.33,36,33.33,3,12,0,1,Consistent Climber,816,15578
60.0,10,66.67,5,6,0,0,Consistent Climber,816,15578
60.0,35,70.21,6,21,0,0,Consistent Climber,816,15578
28.57,7,28.57,7,2,0,0,Consistent Climber,816,15578
66.67,12,81.82,8,8,0,0,Consistent Climber,816,15578
50.0,8,66.0,9,4,1,0,Consistent Climber,816,15578
84.62,13,86.67,10,11,1,0,Consistent Climber,816,15578
50.0,56,53.42,11,28,0,1,Consistent Climber,816,15578
60.0,10,60.0,12,6,0,0,Consistent Climber,816,15578
42.86,7,64.0,13,3,1,0,Consistent Climber,816,15578
44.12,34,59.0,14,15,0,0,Consistent Climber,816,15578
57.58,33,57.58,15,19,0,0,Consistent Climber,816,15578
66.67,15,66.67,16,10,1,0,Consistent Climber,816,15578
41.18,34,41.18,17,14,0,1,Consistent Climber,816,15578
16.67,6,63.12,1,1,0,0,Deep Focus Learner,817,15579
60.0,10,80.42,3,6,0,0,Deep Focus Learner,817,15579
55.56,9,59.38,4,5,0,0,Deep Focus Learner,817,15579
46.15,13,46.15,5,6,0,0,Deep Focus Learner,817,15579
44.44,18,68.14,8,8,0,0,Deep Focus Learner,817,15579
60.0,10,87.62,9,6,1,0,Deep Focus Learner,817,15579
20.0,5,65.0,10,1,0,0,Deep Focus Learner,817,15579
0.0,4,0.0,11,0,0,0,Deep Focus Learner,817,15579
22.22,9,48.47,12,2,0,0,Deep Focus Learner,817,15579
27.27,44,34.4,13,12,0,1,Deep Focus Learner,817,15579
44.83,29,73.71,14,13,0,0,Deep Focus Learner,817,15579
0.0,3,26.36,15,0,0,1,Deep Focus Learner,817,15579
33.33,9,55.45,16,3,0,0,Deep Focus Learner,817,15579
33.33,3,50.0,17,1,0,0,Deep Focus Learner,817,15579
50.0,16,50.0,1,8,0,0,Flexible Learner,818,15580
50.0,6,66.67,2,3,0,0,Flexible Learner,818,15580
54.55,11,70.0,3,6,1,0,Flexible Learner,818,15580
41.18,17,55.0,4,7,0,0,Flexible Learner,818,15580
37.74,53,36.29,5,20,0,1,Flexible Learner,818,15580
57.14,7,76.67,6,4,1,0,Flexible Learner,818,15580
24.32,37,26.67,7,9,0,1,Flexible Learner,818,15580
35.71,28,37.43,8,10,0,1,Flexible Learner,818,15580
50.0,6,75.38,9,3,0,0,Flexible Learner,818,15580
45.45,22,45.45,10,10,0,0,Flexible Learner,818,15580
40.54,37,42.11,11,15,0,1,Flexible Learner,818,15580
53.85,13,64.74,12,7,0,0,Flexible Learner,818,15580
41.67,24,41.67,13,10,0,0,Flexible Learner,818,15580
42.86,7,42.86,14,3,0,0,Flexible Learner,818,15580
12.5,8,12.5,16,1,0,0,Flexible Learner,818,15580
50.0,10,50.0,17,5,0,0,Flexible Learner,818,15580
20.0,5,50.83,1,1,0,1,Deep Focus Learner,819,15581
25.0,8,65.0,4,2,0,0,Deep Focus Learner,819,15581
62.5,8,62.5,5,5,0,0,Deep Focus Learner,819,15581
28.57,14,73.93,6,4,0,0,Deep Focus Learner,819,15581
66.67,6,86.88,8,4,0,0,Deep Focus Learner,819,15581
61.54,13,61.54,11,8,0,0,Deep Focus Learner,819,15581
61.11,18,76.25,12,11,0,1,Deep Focus Learner,819,15581
88.89,9,93.1,13,8,1,0,Deep Focus Learner,819,15581
60.0,10,78.64,15,6,0,0,Deep Focus Learner,819,15581
62.5,16,73.0,16,10,0,0,Deep Focus Learner,819,15581
40.0,5,40.0,17,2,0,0,Deep Focus Learner,819,15581
33.33,6,33.33,2,2,1,0,Deep Focus Learner,820,15582
18.18,33,24.43,3,6,0,1,Deep Focus Learner,820,15582
10.0,10,26.84,4,1,0,1,Deep Focus Learner,820,15582
40.0,10,47.92,6,4,0,0,Deep Focus Learner,820,15582
0.0,6,15.0,7,0,0,0,Deep Focus Learner,820,15582
36.36,11,36.36,8,4,0,0,Deep Focus Learner,820,15582
28.57,7,36.67,9,2,0,1,Deep Focus Learner,820,15582
37.5,16,37.5,10,6,0,0,Deep Focus Learner,820,15582
60.0,5,61.11,11,3,0,0,Deep Focus Learner,820,15582
57.14,7,50.0,12,4,0,0,Deep Focus Learner,820,15582
16.67,6,31.58,13,1,0,0,Deep Focus Learner,820,15582
45.45,11,45.45,14,5,0,0,Deep Focus Learner,820,15582
23.08,13,31.52,15,3,0,1,Deep Focus Learner,820,15582
33.33,15,37.65,16,5,0,0,Deep Focus Learner,820,15582
43.75,16,43.75,17,7,1,0,Deep Focus Learner,820,15582
57.14,14,66.84,1,8,1,0,Weekend Learner,821,15583
66.67,6,66.67,2,4,0,0,Weekend Learner,821,15583
17.14,35,22.44,3,6,0,1,Weekend Learner,821,15583
58.33,12,58.33,4,7,0,0,Weekend Learner,821,15583
45.45,11,58.82,5,5,0,0,Weekend Learner,821,15583
37.5,24,46.92,6,9,0,0,Weekend Learner,821,15583
57.14,7,57.14,7,4,0,0,Weekend Learner,821,15583
33.33,6,50.62,8,2,0,0,Weekend Learner,821,15583
20.0,10,20.0,9,2,0,0,Weekend Learner,821,15583
47.06,17,47.06,10,8,0,0,Weekend Learner,821,15583
37.5,8,45.45,11,3,0,0,Weekend Learner,821,15583
29.41,17,33.33,13,5,0,1,Weekend Learner,821,15583
28.57,7,28.57,14,2,0,0,Weekend Learner,821,15583
33.33,6,33.33,15,2,0,0,Weekend Learner,821,15583
22.22,9,22.22,16,2,1,0,Weekend Learner,821,15583
8.33,36,23.33,17,3,0,1,Weekend Learner,821,15583
40.0,5,57.73,1,2,0,0,Deep Focus Learner,822,15584
75.0,8,83.75,3,6,0,0,Deep Focus Learner,822,15584
17.31,52,26.19,4,9,0,1,Deep Focus Learner,822,15584
50.0,4,82.5,5,2,0,0,Deep Focus Learner,822,15584
30.0,10,51.76,6,3,0,0,Deep Focus Learner,822,15584
46.15,13,60.65,7,6,0,0,Deep Focus Learner,822,15584
50.0,6,50.0,8,3,1,0,Deep Focus Learner,822,15584
66.67,6,66.67,10,4,0,0,Deep Focus Learner,822,15584
50.0,4,77.14,11,2,1,0,Deep Focus Learner,822,15584
50.0,14,46.3,12,7,0,1,Deep Focus Learner,822,15584
34.78,23,44.19,13,8,0,1,Deep Focus Learner,822,15584
33.33,15,64.03,14,5,0,0,Deep Focus Learner,822,15584
25.0,8,25.0,15,2,0,0,Deep Focus Learner,822,15584
25.0,4,65.0,16,1,0,0,Deep Focus Learner,822,15584
50.0,4,50.0,17,2,0,0,Deep Focus Learner,822,15584
63.64,11,90.0,1,7,1,0,Consistent Climber,823,15585
66.67,3,66.67,2,2,0,0,Consistent Climber,823,15585
66.67,6,66.67,3,4,0,0,Consistent Climber,823,15585
30.0,60,45.25,4,18,0,1,Consistent Climber,823,15585
57.14,14,74.29,5,8,0,0,Consistent Climber,823,15585
100.0,5,100.0,6,5,1,0,Consistent Climber,823,15585
60.71,28,75.89,7,17,0,0,Consistent Climber,823,15585
68.97,29,74.1,8,20,0,0,Consistent Climber,823,15585
54.55,11,66.15,9,6,0,0,Consistent Climber,823,15585
44.44,9,57.69,10,4,0,0,Consistent Climber,823,15585
72.73,11,72.73,11,8,0,0,Consistent Climber,823,15585
62.5,16,62.5,13,10,0,0,Consistent Climber,823,15585
50.0,8,79.23,14,4,0,0,Consistent Climber,823,15585
42.11,57,58.15,15,24,0,1,Consistent Climber,823,15585
81.82,22,87.31,16,18,0,0,Consistent Climber,823,15585
63.64,33,63.64,17,21,0,0,Consistent Climber,823,15585
55.56,9,55.56,2,5,0,0,Weekend Learner,824,15586
90.0,10,90.0,3,9,0,0,Weekend Learner,824,15586
71.43,14,71.43,4,10,0,0,Weekend Learner,824,15586
60.0,5,60.0,5,3,0,0,Weekend Learner,824,15586
50.0,4,50.0,6,2,0,0,Weekend Learner,824,15586
60.0,5,60.0,7,3,0,0,Weekend Learner,824,15586
20.0,15,52.66,8,3,0,0,Weekend Learner,824,15586
90.0,10,90.0,9,9,0,0,Weekend Learner,824,15586
0.0,1,70.0,10,0,1,0,Weekend Learner,824,15586
41.94,31,48.16,11,13,0,1,Weekend Learner,824,15586
